9, 2, 1, -0.0352959, 97.8954
9, 2, 2, -0.283347, 6.57339
9, 3, 2, -0.238878, 10.50833
9, 4, 2, -0.197064, 14.9524
9, 5, 2, -0.155105, 21.09492
9, 6, 2, -0.126512, 27.14736
9, 7, 2, -0.103173, 34.19373
9, 8, 2, -0.0844897, 42.27182
9, 9, 2, -0.0645699, 55.40262
9, 10, 2, -0.0566563, 62.90261
9, 11, 2, -0.0495085, 71.52657
9, 12, 2, -0.0412894, 84.75832
9, 14, 2, -0.0296213, 114.75956
9, 15, 2, -0.0259615, 129.15883
9, 16, 2, -0.0226004, 146.0985
9, 17, 2, -0.0199658, 162.98397
9, 18, 2, -0.0166588, 191.01135
9, 19, 2, -0.0153314, 205.34644
9, 20, 2, -0.0136721, 226.81438
9, 21, 2, -0.0124527, 245.89783
9, 22, 2, -0.0111814, 269.80916
9, 23, 2, -0.00982694, 301.51162
9, 26, 2, -0.00742546, 383.14276
9, 28, 2, -0.00612267, 451.53929
9, 32, 2, -0.0043804, 599.73579
9, 41, 2, -0.00231626, 1026.10814
9, 51, 2, -0.00130516, 1660.2909
11, 1, 1, -0.195935, 18.4414
11, 1, 2, -0.323746, 3.12545
11, 2, 1, -0.0646164, 67.54698
11, 2, 1, -0.0496148, 87.24606
11, 2, 2, -0.298094, 6.44891
11, 3, 1, -0.0179614, 218.52749
11, 3, 2, -0.263436, 10.13341
11, 4, 2, -0.226803, 14.27832
11, 5, 2, -0.193843, 18.75938
11, 6, 2, -0.157742, 25.21666
11, 7, 2, -0.13387, 31.01795
11, 8, 2, -0.113073, 37.75626
11, 9, 2, -0.096224, 45.0627
11, 10, 2, -0.0818003, 53.4169
11, 12, 2, -0.058465, 74.58758
11, 14, 2, -0.0452093, 95.21182
11, 15, 2, -0.0395514, 107.7925
11, 16, 2, -0.0352059, 119.92854
11, 17, 2, -0.0299331, 138.94514
11, 18, 2, -0.0269323, 152.76668
11, 19, 2, -0.0242138, 167.96883
11, 20, 2, -0.0216014, 185.8481
11, 21, 2, -0.0195424, 202.99127
11, 23, 2, -0.0156414, 246.64546
11, 24, 2, -0.0142631, 267.23187
11, 26, 2, -0.0120434, 309.34071
11, 28, 2, -0.00989845, 366.22936
11, 30, 2, -0.00848227, 418.00656
11, 32, 2, -0.00731094, 474.52527
11, 34, 2, -0.00621329, 545.03547
11, 39, 2, -0.0044046, 729.60568
11, 50, 2, -0.0023262, 1249.63172
11, 62, 2, -0.00132338, 2005.83368
13, 1, 1, -0.224892, 17.15015
13, 1, 2, -0.326409, 3.11578
13, 2, 1, -0.0879731, 58.54809
13, 2, 2, -0.307307, 6.37524
13, 3, 1, -0.0316183, 156.2624
13, 3, 2, -0.280064, 9.9034
13, 4, 1, -0.0108718, 399.25718
13, 4, 2, -0.249258, 13.79268
13, 5, 2, -0.218651, 18.08209
13, 6, 2, -0.191748, 22.54999
13, 7, 2, -0.159499, 29.36613
13, 8, 2, -0.139201, 34.95301
13, 9, 2, -0.120617, 41.45456
13, 10, 2, -0.104764, 48.57033
13, 11, 2, -0.096034, 53.35741
13, 12, 2, -0.0800293, 64.5602
13, 13, 2, -0.0645699, 80.02601
13, 14, 2, -0.0597083, 86.37276
13, 15, 2, -0.0527581, 97.27281
13, 16, 2, -0.048593, 105.1522
13, 17, 2, -0.0428666, 118.24444
13, 18, 2, -0.0384239, 130.82865
13, 19, 2, -0.0349557, 142.65577
13, 20, 2, -0.0301352, 163.21523
13, 21, 2, -0.0276261, 176.47716
13, 22, 2, -0.0251775, 191.73365
13, 23, 2, -0.0227997, 209.39706
13, 24, 2, -0.0209296, 225.8475
13, 25, 2, -0.0192647, 242.93163
13, 26, 2, -0.0166588, 275.90529
13, 29, 2, -0.0135473, 330.23495
13, 34, 2, -0.00936245, 453.97616
13, 36, 2, -0.00818907, 509.0841
13, 40, 2, -0.00627501, 638.74522
13, 59, 2, -0.00232961, 1475.02572
13, 121, 2, -0.000334258, 7487.39748
15, 1, 1, -0.246362, 16.35174
15, 1, 2, -0.328104, 3.10968
15, 2, 1, -0.120691, 47.78014
15, 2, 2, -0.313388, 6.32822
15, 3, 2, -0.291636, 9.75359
15, 4, 1, -0.0193954, 278.61636
15, 4, 2, -0.265876, 13.46467
15, 5, 2, -0.238878, 17.51388
15, 6, 2, -0.212821, 21.9026
15, 7, 2, -0.190305, 26.32535
15, 8, 2, -0.160729, 33.53773
15, 9, 2, -0.143221, 38.93106
15, 10, 2, -0.126512, 45.2456
15, 11, 2, -0.111823, 52.13312
15, 12, 2, -0.099212, 59.46326
15, 13, 2, -0.0874781, 67.95476
15, 14, 2, -0.0787946, 75.68315
15, 15, 2, -0.0645699, 92.3377
15, 16, 2, -0.0606067, 98.22756
15, 17, 2, -0.0546562, 108.5145
15, 19, 2, -0.045645, 128.67476
15, 20, 2, -0.0412894, 141.26386
15, 21, 2, -0.0376376, 153.85038
15, 22, 2, -0.0347867, 165.32708
15, 23, 2, -0.0302732, 187.55084
15, 24, 2, -0.0281428, 200.27288
15, 25, 2, -0.0259615, 215.26472
15, 26, 2, -0.0240893, 230.09882
15, 27, 2, -0.0220508, 248.8592
15, 28, 2, -0.0204566, 265.89589
15, 31, 2, -0.0160059, 329.65354
15, 32, 2, -0.014991, 348.99092
15, 35, 2, -0.0124527, 409.82972
15, 38, 2, -0.00997595, 496.07327
15, 41, 2, -0.00843948, 572.47852
15, 46, 2, -0.00631916, 732.6348
15, 54, 2, -0.0042697, 1021.4043
15, 68, 2, -0.00234199, 1694.34916
19, 1, 1, -0.274647, 15.45431
19, 1, 2, -0.330052, 3.10272
19, 2, 1, -0.167838, 40.04313
19, 2, 2, -0.320608, 6.27396
19, 3, 1, -0.0856701, 87.96505
19, 3, 2, -0.306035, 9.57786
19, 4, 1, -0.0407151, 181.26601
19, 4, 2, -0.287758, 13.07055
19, 5, 2, -0.267285, 16.79758
19, 6, 1, -0.00993524, 630.31005
19, 6, 2, -0.245971, 20.79104
19, 7, 2, -0.224926, 25.0618
